Tipo;Colonia;Habitaciones;Garages;Suites;Area;Valor;Condominio;Impuesto
Departamento;San Miguel Chapultepec;3;0;1;100;7700.0;700.0;70.0
Departamento;Santa Fe;3;2;1;109;10500.0;5250.0;1155.0
Departamento;Narvarte;3;1;2;104;8750.0;3150.0;5880.0
Departamento;Coyoacán;2;0;0;84;10500.0;2625.0;679.0
Departamento;Narvarte;3;2;1;110;6300.0;4900.0;465.5
Departamento;San Miguel Chapultepec;2;0;0;70;4550.0;770.0;0.0
Departamento;San Miguel Chapultepec;2;1;1;75;10150.0;2030.0;350.0
Departamento;Condesa;2;1;0;70;6300.0;5775.0;770.0
Departamento;Santa Fe;2;0;1;75;10500.0;4375.0;504.0
Departamento;Doctores;3;0;0;80;4900.0;1225.0;700.0
Departamento;Roma;3;0;0;118;10500.0;3636.5;427.0
Departamento;Santa Fe;2;1;0;80;8050.0;3500.0;420.0
Departamento;Santa Fe;4;2;0;158;8750.0;5677.0;0.0
Departamento;Santa Fe;3;2;1;130;10500.0;6394.5;0.0
Departamento;Santa Fe;3;2;3;110;8750.0;5201.0;0.0
Departamento;Condesa;3;0;0;110;10500.0;4375.0;437.5
Departamento;Napoles;2;0;0;75;9450.0;3073.0;0.0
Departamento;Santa Fe;3;2;1;104;9100.0;5950.0;700.0
Departamento;Santa Fe;1;1;1;75;5950.0;3255.0;546.0
Departamento;Condesa;3;0;1;90;8750.0;4900.0;759.5
Departamento;Narvarte;3;0;0;80;5110.0;1592.5;434.0
Departamento;Condesa;3;0;0;120;7350.0;3724.0;1162.0
Departamento;San Rafael;3;2;2;107;10150.0;3990.0;647.5
Departamento;La Florida;3;1;1;73;4550.0;2677.5;294.0
Departamento;Coyoacán;3;1;1;104;10500.0;2576.0;724.5
Departamento;Narvarte;3;0;0;72;3850.0;1533.0;80.5
Departamento;Santa Fe;2;1;1;70;6300.0;2100.0;420.0
Departamento;Santa Fe;3;2;1;75;6300.0;3430.0;700.0
Departamento;Narvarte;3;0;0;85;6300.0;3269.0;0.0
Departamento;Santa Fe;2;1;1;80;7700.0;4130.0;0.0
Departamento;Narvarte;3;2;1;100;7000.0;2751.0;630.0
Departamento;Roma Norte;2;0;0;75;3850.0;1680.0;164.5
Departamento;Narvarte;3;1;1;90;9100.0;3440.5;577.5
Departamento;Ciudad de los Deportes;3;1;2;70;5600.0;1949.5;269.5
Departamento;Roma;2;0;0;75;8400.0;1960.0;392.0
Departamento;Condesa;2;0;0;72;9800.0;3500.0;3031.0
Departamento;Santa Fe;2;1;1;85;9100.0;4200.0;1050.0
Departamento;Santa Fe;3;1;1;79;8750.0;2765.0;140.0
Departamento;Las Águilas;3;1;2;70;5600.0;2625.0;0.0
Departamento;Peralvillo;2;1;0;77;4550.0;1050.0;252.0
Departamento;Narvarte;3;0;1;170;9975.0;6055.0;0.0
Departamento;Arboledas;3;1;0;75;3500.0;2100.0;525.0
Departamento;Santa Fe;3;0;1;90;10500.0;2800.0;70.0
Departamento;Santa Fe;2;1;0;80;5775.0;3500.0;738.5
Departamento;Roma;2;1;0;78;9450.0;3458.0;465.5
Departamento;Santa Fe;3;1;1;90;8750.0;5131.0;581.0
Departamento;Santa Fe;3;1;2;93;8050.0;3010.0;0.0
Departamento;San Miguel Chapultepec;2;1;1;76;5600.0;2800.0;0.0
Departamento;Narvarte;2;0;0;70;4830.0;1743.0;0.0
Departamento;Roma;2;0;0;84;8050.0;2380.0;616.0
Departamento;Santa Fe;1;1;1;70;6300.0;3937.5;1214.5
Departamento;Narvarte;2;0;0;83;5600.0;1785.0;0.0
Departamento;Condesa;3;0;0;87;8575.0;2534.0;658.0
Departamento;Ciudad de los Deportes;2;1;0;76;3080.0;1540.0;45.5
Departamento;Narvarte;3;0;0;85;7000.0;2502.5;280.0
Departamento;Condesa;2;0;0;90;7350.0;4242.0;658.0
Departamento;Condesa;2;1;0;84;8750.0;2800.0;483.0
Departamento;Narvarte;2;0;1;74;7000.0;1400.0;0.0
Departamento;Santa Fe;2;1;1;70;10500.0;2625.0;525.0
Departamento;Santa Fe;3;2;1;129;8050.0;4200.0;630.0
Departamento;Santa Fe;3;1;1;100;9100.0;5719.0;640.5
Departamento;Narvarte;3;2;1;123;8750.0;4200.0;490.0
Departamento;Santa Fe;2;1;1;73;5950.0;4242.0;409.5
Departamento;Santa Fe;3;2;2;85;9800.0;3335.5;654.5
Departamento;Narvarte;3;1;1;116;6650.0;4973.5;0.0
Departamento;Del Valle;2;0;0;85;7000.0;2849.0;427.0
Departamento;Del Valle;2;0;0;85;9100.0;1767.5;472.5
Departamento;Lindavista;3;0;0;115;2765.0;630.0;1946.0
Departamento;Santa Fe;3;0;1;135;10150.0;7000.0;0.0
Departamento;Roma Norte;2;0;0;70;3500.0;1641.5;336.0
Departamento;Santa Fe;2;1;1;95;7700.0;2730.0;630.0
Departamento;Santa Fe;2;1;1;70;7350.0;2635.5;0.0
Departamento;Narvarte;2;0;0;70;5950.0;777.0;87.5
Departamento;Narvarte;3;0;0;80;4900.0;2887.5;80.5
Departamento;Roma Norte;2;0;0;75;4200.0;1610.0;105.0
Departamento;Napoles;2;0;0;75;9450.0;3073.0;0.0
Departamento;Bosques de las Lomas;2;1;1;71;9975.0;4480.0;1113.0
Departamento;Santa Fe;2;1;1;88;8050.0;4714.5;0.0
Departamento;Del Valle;3;1;0;137;10150.0;2800.0;0.0
Departamento;Santa Fe;3;2;1;105;10500.0;6125.0;1127.0
Departamento;Santa Fe;4;3;1;158;9450.0;5677.0;0.0
Departamento;Condesa;2;1960;0;80;5600.0;3150.0;350.0
Departamento;Santa Fe;1;2;1;186;8750.0;5250.0;1400.0
Departamento;Del Valle;3;1;0;120;10500.0;3850.0;528.5
Departamento;San Pedro de los Pinos;2;0;0;88;8400.0;2555.0;0.0
Departamento;Santa Fe;2;1;1;78;5950.0;3150.0;455.0
Departamento;Del Valle;3;0;0;100;4200.0;630.0;73.5
Departamento;Napoles;3;1;1;100;7700.0;6650.0;595.0
Departamento;Peralvillo;2;1;0;70;2800.0;1225.0;0.0
Departamento;Arboledas;2;1;0;81;4375.0;2096.5;45.5
Departamento;San Miguel Chapultepec;3;2;1;180;8750.0;2975.0;11200.0
Departamento;Santa Fe;2;2;1;174;7700.0;6300.0;0.0
Departamento;Del Valle;3;0;0;111;8750.0;2684.5;0.0
Departamento;Del Valle;3;1;1;102;10500.0;3045.0;0.0
Departamento;Roma;2;0;0;73;8400.0;1610.0;161.0
Departamento;Narvarte;2;0;0;70;6300.0;770.0;0.0
Departamento;Santa Fe;1;1;0;70;6300.0;3955.0;980.0
Departamento;San Miguel Chapultepec;2;0;0;80;5250.0;1729.0;297.5
Departamento;Condesa;2;0;0;96;8750.0;3675.0;1190.0
Departamento;Narvarte;3;1;1;87;7700.0;2975.0;0.0
Departamento;Juárez;1;0;0;70;8400.0;1750.0;0.0
Departamento;Narvarte;2;0;0;70;5250.0;2061.5;0.0
Departamento;Condesa;3;0;0;75;5600.0;4014.5;458.5
Departamento;Santa Fe;3;2;1;70;6300.0;3552.5;556.5
Departamento;Condesa;3;0;0;90;10150.0;3430.0;525.0
Departamento;Santa Fe;3;1;2;80;5950.0;3185.0;371.0
Departamento;Santa Fe;1;1;0;70;6650.0;3675.0;0.0
Departamento;Santa Fe;1;1;1;84;7000.0;4550.0;0.0
Departamento;San Miguel Chapultepec;2;1;1;70;5250.0;1792.0;308.0
Departamento;La Merced;2;0;0;70;4900.0;875.0;0.0
Departamento;Santa Fe;2;1;2;84;8750.0;5414.5;0.0
Departamento;Peralvillo;3;1;1;167;7350.0;4200.0;0.0
Departamento;Condesa;3;0;1;150;9450.0;808.5;343.0
Departamento;Del Valle;3;1;0;137;10150.0;2800.0;0.0
Departamento;Ajusco;2;1;1;74;7700.0;4725.0;497.0
Departamento;San Jerónimo;2;1;0;90;10150.0;2695.0;5967.5
Departamento;Santa Fe;1;2;1;72;10500.0;4550.0;350.0
Departamento;Centro Histórico;2;1;1;70;9800.0;2100.0;525.0
Departamento;Santa Fe;2;1;1;84;7875.0;4571.0;700.0
Departamento;Del Valle;3;1;0;99;8050.0;2688.0;437.5
Departamento;Santa Fe;2;1;1;74;8400.0;3258.5;553.0
Departamento;Condesa;1;0;0;70;8750.0;2380.0;315.0
Departamento;Nativitas;2;0;0;70;4200.0;2380.0;280.0
Departamento;Narvarte;2;1;0;80;6300.0;1575.0;336.0
Departamento;Narvarte;2;0;0;84;5600.0;1050.0;0.0
Departamento;Santa Fe;2;1;0;84;7700.0;4987.5;980.0
Departamento;Peralvillo;3;1;1;102;6650.0;3619.0;497.0
Departamento;Arboledas;2;1;1;70;4725.0;1610.0;0.0
Departamento;Del Valle;3;1;1;130;9450.0;3850.0;836.5
Departamento;Santa Fe;2;1;0;77;8750.0;2450.0;5250.0
Departamento;Roma;3;0;1;84;8400.0;2761.5;549.5
Departamento;Santa Fe;3;1;2;94;10500.0;2912.0;0.0
Departamento;Culhuacán CTM;2;1;0;78;2450.0;2068.5;0.0
Departamento;Roma;2;0;0;79;7700.0;3083.5;385.0
Departamento;Peralvillo;2;1;1;74;4200.0;2275.0;213.5
Departamento;Narvarte;3;2;1;90;8750.0;2800.0;0.0
Departamento;Narvarte;2;1;0;70;4550.0;2205.0;70.0
Departamento;Ciudad de los Deportes;3;2;1;120;4900.0;875.0;0.0
Departamento;Santa Fe;2;1;1;72;5250.0;3181.5;3920.0
Departamento;Narvarte;3;1;0;90;7700.0;2100.0;290.5
Departamento;Narvarte;2;0;0;70;5250.0;2467.5;217.0
Departamento;Roma Norte;2;1;0;90;8050.0;2723.0;248.5
Departamento;San Andrés Tetepilco;2;2;1;90;6300.0;2205.0;0.0
Departamento;Lomas de Chapultepec;2;1;0;78;10500.0;3080.0;735.0
Departamento;Narvarte;2;1;0;73;5950.0;1750.0;0.0
Departamento;San Rafael;1;0;0;70;4550.0;105.0;0.0
Departamento;Santa Fe;3;2;1;84;5600.0;2625.0;0.0
Departamento;Polanco;3;0;0;90;10500.0;1032.5;700.0
Departamento;Santa Fe;2;1;1;78;7700.0;3675.0;3500.0
Departamento;Narvarte;2;1;1;85;6300.0;2968.0;374.5
Departamento;Santa Fe;2;1;1;80;8750.0;4245.5;392.0
Departamento;Narvarte;2;1;0;73;6300.0;2205.0;0.0
Departamento;Roma;2;1;1;86;10150.0;3325.0;0.0
Departamento;Roma Norte;2;1;0;71;3290.0;1925.0;49.0
Departamento;Roma;2;1;1;70;9450.0;2919.0;343.0
Departamento;Roma;2;1;1;90;10500.0;2891.0;630.0
Departamento;Del Valle;2;1;0;70;7000.0;2450.0;500.5
Departamento;Condesa;2;1;1;70;8750.0;2625.0;385.0
Departamento;San Ángel;2;0;0;80;9450.0;2229.5;455.0
Departamento;Santa Fe;2;1;0;91;7000.0;3850.0;0.0
Departamento;San Pedro de los Pinos;3;1;1;90;9975.0;4060.0;910.0
Departamento;Del Valle;2;0;0;70;8750.0;2450.0;420.0
Departamento;Narvarte;5;2;2;240;10500.0;5005.0;1918.0
Departamento;Santa Fe;2;1;1;72;5600.0;3342.5;6069.0
Departamento;Roma Norte;3;0;0;98;7000.0;2100.0;105.0
Departamento;Santa Fe;3;1;1;75;5950.0;2660.0;0.0
Departamento;Santa Fe;2;1;1;80;9100.0;2625.0;2625.0
Departamento;Narvarte;2;0;0;70;4200.0;3150.0;287.0
Departamento;Narvarte;3;1;0;80;6650.0;2261.0;140.0
Departamento;Del Valle;3;0;0;137;10150.0;2800.0;700.0
Departamento;Atlalilco;3;1;1;100;5600.0;875.0;350.0
Departamento;Del Valle;3;1;1;110;10325.0;4200.0;798.0
Departamento;Peralvillo;3;1;0;79;4550.0;2450.0;315.0
Departamento;Santa Fe;1;2;0;78;7700.0;1421.0;332.5
Departamento;San Miguel Chapultepec;3;0;1;115;7350.0;1575.0;315.0
Departamento;Roma Norte;2;1;1;89;7350.0;1855.0;315.0
Departamento;Santa Fe;1;1;0;79;4550.0;6797.0;840.0
Departamento;Santa Fe;2;1;1;100;9100.0;5425.0;0.0
Departamento;Las Águilas;3;2;1;74;5250.0;2275.0;0.0
Departamento;Lomas de Chapultepec;2;0;0;70;8750.0;2429.0;668.5
Departamento;Narvarte;2;1;1;87;6300.0;3461.5;647.5
Departamento;Santa Fe;2;2;0;78;8750.0;2450.0;525.0
Departamento;Narvarte;3;0;0;105;7000.0;1792.0;455.0
Departamento;Bosques de las Lomas;2;1;1;80;9800.0;2534.0;710.5
Departamento;Nueva Santa María;2;1;1;80;3850.0;1680.0;245.0
Departamento;Condesa;2;1;1;75;10500.0;3150.0;521.5
Departamento;Narvarte;2;1;0;80;7000.0;2275.0;434.0
Departamento;Santa Fe;3;1;1;112;9096.5;5075.0;840.0
Departamento;Narvarte;2;1;0;88;4200.0;2240.0;0.0
Departamento;Roma Norte;2;1;0;81;2450.0;3097.5;311.5
Departamento;Santa Fe;2;1;1;87;7000.0;3850.0;420.0
Departamento;Santa Fe;3;2;0;105;10150.0;5250.0;927.5
Departamento;Santa Fe;3;2;2;179;6965.0;6254.5;1564.5
Departamento;Coyoacán;2;0;0;90;9450.0;5523.0;854.0
Departamento;Narvarte;2;1;0;85;6475.0;1540.0;168.0
Departamento;Santa Fe;2;1;1;72;7000.0;2800.0;217.0
Departamento;Narvarte;3;1;0;85;8750.0;2275.0;290.5
Departamento;Santa Fe;3;2;1;110;8015.0;5600.0;875.0
Departamento;Santa Fe;2;1;1;103;10500.0;6125.0;7000.0
Departamento;Condesa;2;0;0;70;8750.0;2450.0;315.0
Departamento;Santa Fe;2;1;1;70;8400.0;2800.0;0.0
Departamento;Narvarte;3;0;0;104;6300.0;1400.0;0.0
Departamento;Narvarte;2;1;1;90;8750.0;2100.0;455.0
Departamento;Doctores;3;1;1;94;3150.0;2100.0;0.0
Departamento;Coyoacán;2;0;0;73;7700.0;1960.0;738.5
Departamento;San Ángel;3;0;0;120;9450.0;3080.0;833.0
Departamento;Santa Fe;4;1;1;120;8575.0;6223.0;1312.5
Departamento;Peralvillo;3;1;1;87;4200.0;2415.0;311.5
Departamento;Condesa;3;0;0;80;8750.0;4011.0;336.0
Departamento;Roma;2;1;0;73;8050.0;2800.0;0.0
Departamento;Doctores;3;1;1;90;6300.0;2275.0;262.5
Departamento;Juárez;2;0;0;84;9275.0;3010.0;556.5
Departamento;Santa Fe;2;1;1;78;7700.0;3850.0;315.0
Departamento;San Ángel;3;0;1;120;10150.0;3080.0;836.5
Departamento;Bosques de las Lomas;2;1;1;78;10500.0;3745.0;0.0
Departamento;Santa Fe;3;2;1;110;10500.0;4550.0;8750.0
Departamento;Santa Fe;2;1;1;80;7000.0;4725.0;0.0
Departamento;Condesa;3;0;1;100;8750.0;3500.0;420.0
Departamento;Condesa;3;1;1;110;10500.0;4571.0;1015.0
Departamento;Narvarte;3;1;1;118;9100.0;2079.0;563.5
Departamento;Narvarte;4;1;0;131;9800.0;2047.5;4819.5
Departamento;La Virgen;2;0;0;70;3325.0;1400.0;56.0
Departamento;San Rafael;2;0;0;72;5600.0;2870.0;0.0
Departamento;Roma;3;1;1;82;10500.0;3150.0;605.5
Departamento;Polanco;3;1;0;73;9450.0;3710.0;588.0
Departamento;Peralvillo;2;1;1;70;5950.0;2275.0;2065.0
Departamento;Coyoacán;3;0;1;110;10500.0;5600.0;1025.5
Departamento;Del Valle;3;0;0;110;9100.0;2730.0;210.0
Departamento;Narvarte;3;1;0;100;7000.0;2800.0;0.0
Departamento;Santa Fe;2;1;0;75;4025.0;4060.0;0.0
Departamento;Condesa;3;1;1;75;9450.0;2145.5;0.0
Departamento;Narvarte;4;2;1;135;10500.0;4725.0;700.0
Departamento;Santa Fe;1;1;0;75;6650.0;3444.0;980.0
Departamento;Condesa;3;1;0;160;8750.0;7700.0;1050.0
Departamento;San Pedro de los Pinos;2;1;0;83;5600.0;2628.5;0.0
Departamento;Narvarte;2;1;0;79;7000.0;3118.5;0.0
Departamento;Narvarte;2;1;0;76;8750.0;2534.0;0.0
Departamento;Roma;2;1;1;90;10325.0;3591.0;752.5
Departamento;Condesa;3;1;0;105;8750.0;4900.0;770.0
Departamento;Bosques de las Lomas;2;1;1;82;9800.0;4445.0;819.0
Departamento;Santa Fe;3;1;1;110;10150.0;2520.0;980.0
Departamento;Condesa;3;0;0;120;9450.0;4154.5;1067.5
Departamento;Narvarte;2;1;0;70;7000.0;1841.0;2674.0
Departamento;Santa Fe;2;2;0;161;10500.0;11651.5;1578.5
Departamento;San Rafael;3;0;0;90;5775.0;875.0;245.0
Departamento;Condesa;2;1;0;80;9100.0;2957.5;315.0
Departamento;Del Valle;2;0;0;70;9450.0;2625.0;339.5
Departamento;Santa Fe;2;2;1;140;6650.0;3325.0;630.0
Departamento;Condesa;2;0;0;74;7700.0;3325.0;0.0
Departamento;Las Águilas;3;2;1;84;7000.0;3150.0;2884.0
Departamento;Villa de Cortés;3;1;0;70;4200.0;700.0;0.0
Departamento;Roma;3;0;0;118;10500.0;3636.5;427.0
Departamento;Narvarte;3;1;1;93;10500.0;5453.0;0.0
Departamento;Juárez;2;0;0;70;9450.0;2100.0;252.0
Departamento;Santa Fe;4;3;4;148;5250.0;5600.0;686.0
Departamento;San Miguel Chapultepec;2;0;0;80;3500.0;1750.0;87.5
Departamento;San Pedro de los Pinos;2;1;1;80;9625.0;2639.0;374.5
Departamento;Narvarte;3;2;1;135;8750.0;4340.0;0.0
Departamento;Narvarte;3;0;0;100;5600.0;1575.0;364.0
Departamento;Narvarte;3;1;0;148;7700.0;3465.0;686.0
Departamento;San Miguel Chapultepec;3;0;0;75;5250.0;2030.0;0.0
Departamento;Narvarte;3;0;0;96;6300.0;3500.0;336.0
Departamento;Santa Fe;3;2;1;92;9975.0;4077.5;955.5
Departamento;San Pedro de los Pinos;2;1;0;70;10150.0;3150.0;0.0
Departamento;Condesa;3;0;0;110;9450.0;3500.0;770.0
Departamento;San Miguel Chapultepec;2;1;0;84;5950.0;1925.0;378.0
Departamento;Narvarte;3;2;1;110;7875.0;3150.0;0.0
Departamento;La Condesa;2;0;0;70;7700.0;2030.0;287.0
Departamento;Arboledas;2;1;0;80;3850.0;1288.0;245.0
Departamento;Del Valle;4;0;0;110;9100.0;2684.5;444.5
Departamento;Arboledas;2;1;1;73;4200.0;2625.0;0.0
Departamento;Narvarte;2;1;1;70;7700.0;2380.0;245.0
Departamento;Roma;3;0;1;88;8750.0;2002.0;532.0
Departamento;Narvarte;3;1;1;106;7000.0;3150.0;0.0
Departamento;Bosques de las Lomas;1;1;0;70;7700.0;4725.0;1060.5
Departamento;Peralvillo;2;1;1;75;4200.0;1610.0;0.0
Departamento;Narvarte;2;2;1;100;5600.0;2835.0;483.0
Departamento;Lomas de Chapultepec;1;0;0;70;9450.0;3745.0;616.0
Departamento;Condesa;3;0;0;84;8050.0;2520.0;444.5
Departamento;Narvarte;3;1;0;110;8715.0;3850.0;493.5
Departamento;Narvarte;2;1;1;95;5775.0;3500.0;0.0
Departamento;Condesa;3;0;0;90;10150.0;3150.0;0.0
Departamento;Narvarte;2;1;0;84;6475.0;3290.0;665.0
Departamento;Santa Fe;2;1;1;88;7700.0;5239.5;840.0
Departamento;Santa Fe;2;1;1;86;8750.0;3500.0;609.0
Departamento;Narvarte;3;0;0;80;6300.0;1722.0;315.0
Departamento;Santa Fe;4;2;1;115;9800.0;6300.0;875.0
Departamento;Narvarte;3;2;1;82;9100.0;3577.0;630.0
Departamento;Lindavista Sur;3;2;2;194;5950.0;4025.0;493.5
Departamento;Polanco;2;1;0;80;8750.0;2765.0;679.0
Departamento;Polanco;2;1;1;72;9800.0;3290.0;490.0
Departamento;Narvarte;2;0;1;74;7700.0;2275.0;525.0
Departamento;Santa Fe;2;3;2;115;8750.0;13300.0;2100.0
Departamento;Narvarte;2;1;0;85;5950.0;2030.0;350.0
Departamento;Santa Fe;3;1;1;74;7875.0;2100.0;259.0
Departamento;Narvarte;3;1;0;103;6825.0;2135.0;346.5
Departamento;Narvarte;2;1;1;90;8400.0;2800.0;280.0
Departamento;Condesa;3;0;0;80;7700.0;875.0;70.0
Departamento;Del Valle;3;0;0;120;9450.0;2450.0;455.0
Departamento;Santa Fe;1;1;1;70;8400.0;3500.0;910.0
Departamento;Peralvillo;2;1;0;80;3500.0;1855.0;87.5
Departamento;Santa Fe;2;1;1;78;6300.0;2205.0;210.0
Departamento;Narvarte;3;1;0;170;10500.0;3307.5;787.5
Departamento;Roma;2;1;1;104;10500.0;3850.0;6300.0
Departamento;Roma Norte;2;1;1;90;5250.0;2240.0;0.0
Departamento;Santa Fe;2;1;1;74;7000.0;3871.0;0.0
Departamento;Santa Fe;3;2;2;72;8400.0;2135.0;234.5
Departamento;Santa Fe;1;1;0;82;6300.0;7350.0;868.0
Departamento;Roma;2;1;1;70;8750.0;2579.5;0.0
Departamento;Roma;2;0;0;80;8750.0;2800.0;0.0
Departamento;Del Valle;3;2;0;155;5250.0;9100.0;1148.0
Departamento;Narvarte;3;1;0;115;7875.0;3500.0;0.0
Departamento;Del Valle;1;0;0;70;6300.0;2800.0;280.0
Departamento;Condesa;3;0;0;92;6650.0;4851.0;388.5
Departamento;Condesa;4;1;1;239;10500.0;7000.0;12950.0
Departamento;Roma Norte;4;0;0;95;10500.0;700.0;0.0
Departamento;Narvarte;3;1;0;85;7000.0;3272.5;0.0
Departamento;Condesa;2;0;0;70;7000.0;2520.0;0.0
Departamento;Condesa;3;0;0;80;9450.0;2660.0;630.0
Departamento;Narvarte;2;1;1;90;8750.0;3395.0;577.5
Departamento;Napoles;2;0;0;82;9800.0;2590.0;0.0
Departamento;Peralvillo;2;1;1;70;4550.0;2156.0;0.0
Departamento;Condesa;3;0;0;100;10500.0;2275.0;0.0
Departamento;Villa de Guadalupe;3;1;1;71;5250.0;2205.0;0.0
Departamento;Del Valle;2;1;0;110;10500.0;2800.0;248.5
Departamento;Del Valle;3;0;0;125;9450.0;2100.0;119.0
Departamento;Santa Fe;3;2;1;104;8400.0;2800.0;717.5
Departamento;Peralvillo;3;1;1;70;4900.0;1708.0;266.0
Departamento;Polanco;1;1;0;72;10500.0;3132.5;612.5
Departamento;Narvarte;2;1;1;75;4550.0;1925.0;0.0
Departamento;Peralvillo;3;1;1;93;4900.0;3444.0;294.0
Departamento;Santa Fe;2;1;2;80;6650.0;3500.0;630.0
Departamento;Polanco;2;0;1;74;9800.0;4980.5;0.0
Departamento;Santa Fe;2;1;1;85;10325.0;2450.0;213.5
Departamento;Narvarte;3;2;1;119;8750.0;2905.0;0.0
Departamento;Santa Fe;2;1;1;74;7000.0;4550.0;875.0
Departamento;Santa Fe;3;2;1;110;9800.0;3850.0;1263.5
Departamento;San Pedro de los Pinos;2;1;1;105;8050.0;4480.0;808.5
Departamento;Narvarte;2;1;0;70;5250.0;2520.0;262.5
Departamento;Narvarte;3;1;0;73;7350.0;2275.0;339.5
Departamento;Santa Fe;2;2;1;80;10500.0;4830.0;1050.0
Departamento;El Contadero;3;0;0;80;5950.0;1330.0;455.0
Departamento;Nueva Santa María;3;0;0;80;5250.0;1575.0;0.0
Departamento;Santa Fe;3;2;1;141;10500.0;4987.5;1302.0
Departamento;San Miguel Chapultepec;2;1;0;74;4900.0;2205.0;0.0
Departamento;Narvarte;3;1;1;105;8225.0;3125.5;514.5
Departamento;Santa Fe;1;1;0;74;8050.0;4294.5;518.0
Departamento;Santa Fe;2;1;1;70;8400.0;3325.0;448.0
Departamento;Coyoacán;2;1;1;87;10500.0;3500.0;0.0
Departamento;Condesa;3;0;0;110;9450.0;3500.0;70.0
Departamento;El Contadero;2;1;0;95;5775.0;1417.5;2170.0
Departamento;Coyoacán;2;0;0;76;8050.0;2275.0;567.0
Departamento;Peralvillo;3;2;1;77;5600.0;2275.0;0.0
Departamento;Las Águilas;3;1;1;73;5600.0;2086.0;35.0
Departamento;Condesa;2;0;0;108;10325.0;4025.0;0.0
Departamento;Condesa;2;0;0;85;9800.0;2625.0;416.5
Departamento;Narvarte;2;0;0;77;6300.0;1767.5;0.0
Departamento;Santa Fe;2;1;1;74;6300.0;3850.0;420.0
Departamento;Peralvillo;2;1;1;78;4200.0;2310.0;206.5
Departamento;Roma;2;0;0;100;10500.0;2555.0;490.0
Departamento;Tepalcatlalpan;2;1;0;80;2800.0;885.5;0.0
Departamento;Santa Fe;2;1;1;90;8750.0;3850.0;469.0
Departamento;Santa Fe;2;1;2;70;6125.0;2369.5;0.0
Departamento;Condesa;2;0;0;80;10500.0;2345.0;0.0
Departamento;Narvarte;3;1;1;79;6825.0;3850.0;0.0
Departamento;Condesa;3;0;0;90;10500.0;2975.0;525.0
Departamento;Narvarte;2;1;0;76;4900.0;2702.0;290.5
Departamento;Condesa;2;0;0;80;8750.0;2800.0;0.0
Departamento;Condesa;3;0;0;114;9800.0;2975.0;710.5
Departamento;Narvarte;4;1;0;131;9800.0;2047.5;4819.5
Departamento;Santa Fe;3;2;1;100;10500.0;5950.0;0.0
Departamento;Santa Fe;2;1;1;80;8750.0;3360.0;0.0
Departamento;Santa Fe;1;1;1;71;4900.0;2555.0;0.0
Departamento;Condesa;3;1;0;95;10150.0;4550.0;560.0
Departamento;Condesa;2;0;0;80;8050.0;3132.5;602.0
Departamento;Santa Fe;4;3;4;148;8750.0;4795.0;0.0
Departamento;Arboledas;2;1;0;84;4200.0;1407.0;0.0
Departamento;San Rafael;2;1;0;86;6650.0;1956.5;0.0
Departamento;Narvarte;3;0;0;88;5600.0;2814.0;322.0
Departamento;Santa Fe;3;2;1;172;8050.0;5600.0;1575.0
Departamento;Narvarte;3;1;1;110;5075.0;4532.5;0.0
Departamento;Santa Fe;3;1;1;87;5600.0;4627.0;0.0
Departamento;Condesa;2;0;0;100;9100.0;5250.0;455.0
Departamento;San Rafael;2;0;0;81;4200.0;1400.0;262.5
Departamento;Condesa;2;0;0;80;10150.0;3367.0;490.0
Departamento;Bosques de las Lomas;2;1;1;78;10500.0;4858.0;906.5
Departamento;Santa Fe;2;0;1;81;8750.0;5285.0;0.0
Departamento;Condesa;2;0;0;110;9450.0;3605.0;840.0
Departamento;Condesa;2;0;0;72;8050.0;2327.5;0.0
Departamento;Condesa;2;0;0;79;6825.0;3538.5;0.0
Departamento;Condesa;3;0;1;120;9800.0;3675.0;350.0
Departamento;Narvarte;3;1;1;125;8400.0;3045.0;493.5
Departamento;Narvarte;2;1;0;80;3500.0;2149.0;0.0
Departamento;San Pedro de los Pinos;3;1;0;95;10500.0;2821.0;0.0
Departamento;Del Valle;2;1;1;86;9800.0;4266.5;745.5
Departamento;Del Valle;2;0;0;70;7000.0;2800.0;297.5
Departamento;Roma;2;0;0;73;8400.0;2065.0;493.5
Departamento;Los Reyes Coyoacán;2;0;0;78;2625.0;1043.0;45.5
Departamento;Santa Fe;2;1;1;90;8050.0;4550.0;0.0
Departamento;Santa Fe;2;1;1;88;8400.0;3360.0;343.0
Departamento;Narvarte;2;0;0;75;7350.0;1687.0;308.0
Departamento;Condesa;3;1;0;130;10325.0;4410.0;658.0
Departamento;Polanco;3;1;0;100;10150.0;3804.5;616.0
Departamento;El Contadero;3;2;1;104;9450.0;2450.0;560.0
Departamento;Santa Fe;2;1;2;100;9481.5;3990.0;0.0
Departamento;Del Valle;2;0;1;80;6300.0;4200.0;336.0
Departamento;Santa Fe;2;1;1;100;9450.0;4025.0;0.0
Departamento;Condesa;3;1;0;105;9450.0;3937.5;812.0
Departamento;Lomas de Chapultepec;2;2;1;90;9800.0;4805.5;1599.5
Departamento;Narvarte;3;0;0;92;5600.0;2817.5;560.0
Departamento;Del Valle;2;2;1;70;8400.0;4725.0;507.5
Departamento;Condesa;1;0;0;70;7350.0;2275.0;287.0
Departamento;San Rafael;2;1;0;70;5950.0;3500.0;0.0
Departamento;Coyoacán;2;0;0;115;9450.0;5495.0;612.5
